SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539131,CLLIMITED   ,XD,Q,299.95,299.95,272.85,290.05,290.50,297.95,48,17106,4925674.00,
539132,VEGETABLE   ,XD,Q,4.30,4.30,3.98,4.00,4.00,4.24,61,60718,252370.00,
539141,UFO         ,B ,Q,430.00,434.15,420.15,423.70,423.70,435.90,1116,12282,5244366.00,
539143,SBCL        ,XC,Q,71.70,71.70,71.70,71.70,71.70,73.15,4,175,12547.00,
539148,SHIVALIK    ,XT,Q,270.90,273.00,252.10,261.80,268.00,260.00,21,911,240313.00,
539149,ICSL        ,XD,Q,1.79,1.79,1.79,1.79,1.79,1.79,3,1010,1807.00,
539150,PNCINFRA    ,B ,Q,106.00,106.50,105.30,105.65,105.70,105.50,123,14896,1577708.00,
539151,ARFIN       ,XD,Q,455.00,455.00,423.00,429.10,429.10,445.20,34,2061,882226.00,
539168,SPISYS      ,XD,Q,16.00,16.70,15.50,15.90,15.90,15.59,18,4701,74925.00,
539175,INDRAIND    ,XD,Q,10.00,10.00,10.00,10.00,10.00,10.40,2,703,7030.00,
539176,HAWAENG     ,XT,Q,70.50,70.50,69.50,70.50,70.50,68.05,9,1427,99629.00,
539195,POEL        ,XD,Q,81.50,82.30,80.50,81.40,82.30,81.40,27,2094,169634.00,
539196,AEL         ,XD,Q,152.20,152.20,144.25,150.85,152.00,148.40,667,80241,11930297.00,
539197,DEVHARI     ,XT,Q,10.50,10.50,10.50,10.50,10.50,11.05,10,93500,981750.00,
539200,NOBPOL      ,XD,Q,2.10,2.10,2.00,2.00,2.00,2.04,10,8575,17525.00,
539207,MANPASAND   ,B ,Q,639.40,667.80,639.35,656.10,656.10,639.50,1893,35038,23004669.00,
539219,MUL         ,XT,Q,12.85,12.85,12.85,12.85,12.85,12.39,1,1,12.00,
539220,MISHKA      ,M ,Q,32.40,32.40,32.40,32.40,32.40,32.45,10,50000,1620000.00,
539224,SIICL       ,XT,Q,41.50,41.50,40.80,41.00,41.00,41.05,59,2635,107843.00,
539226,MDINDUCTO   ,M ,Q,40.00,40.00,40.00,40.00,40.00,42.50,1,2000,80000.00,
539227,LOYAL       ,M ,Q,43.90,43.90,43.90,43.90,43.90,41.85,1,8000,351200.00,
539229,MRSS        ,M ,Q,164.90,168.00,164.90,165.10,165.10,163.05,16,19200,3196080.00,
539251,BALKRISHNA  ,B ,Q,82.00,82.00,79.70,80.00,79.70,81.00,54,3946,318197.00,
539252,SCFL        ,B ,Q,8.74,8.74,8.35,8.66,8.67,8.33,36,13910,120095.00,
539254,ADANITRANS  ,A ,Q,66.00,66.60,65.35,65.90,65.90,66.00,540,105265,6946603.00,
539255,STARDELTA   ,XD,Q,115.00,117.00,111.15,117.00,117.00,111.20,4,235,26924.00,
539265,AMRAFIN     ,M ,Q,94.20,94.20,94.20,94.20,94.20,94.00,3,72000,6782400.00,
539268,SYNGENE     ,B ,Q,542.95,552.00,537.00,538.30,538.30,544.45,1113,24548,13319686.00,
539273,PECOS       ,M ,Q,77.90,90.00,77.90,90.00,90.00,75.00,6,18000,1538250.00,
539274,BLFL        ,XT,Q,41.00,42.70,41.00,41.85,41.95,42.35,19,56279,2366147.00,
539275,MSL         ,M ,Q,146.40,149.90,146.40,146.80,146.80,142.00,3,4500,664650.00,
539276,KAYA        ,B ,Q,792.70,808.00,786.05,794.20,787.00,777.70,264,2906,2313310.00,
539278,SYMBIOX     ,XT,Q,20.25,20.90,20.15,20.90,20.90,19.95,271,171061,3481848.00,
539287,ORTINLAABS  ,B ,Q,20.45,21.20,20.20,20.45,20.40,20.20,167,30023,617764.00,
539289,MJCO        ,B ,Q,359.35,369.00,359.35,360.45,361.80,357.50,614,27658,10068568.00,
539290,BINDALAGRO  ,B ,Q,27.10,27.85,27.10,27.50,27.55,26.80,76,17638,484266.00,
539300,AKSPINTEX   ,XD,Q,63.40,63.40,63.20,63.40,63.40,66.50,3,12,760.00,
539301,ARVSMART    ,B ,Q,73.30,74.00,72.00,72.40,72.40,73.75,214,16504,1206332.00,
539302,POWERMECH   ,B ,Q,447.00,456.40,446.10,452.25,450.05,449.85,124,1989,900556.00,
539309,RAMASTEEL   ,B ,Q,115.00,125.00,115.00,122.30,122.30,113.75,1004,122999,14924106.00,
539312,UTISENSETF  ,B ,Q,285.00,288.00,285.00,288.00,288.00,285.60,4,240,69117.00,
539313,UTINIFTETF  ,B ,Q,890.00,891.00,890.00,891.00,891.00,889.00,4,5,4451.00,
539331,VETO        ,B ,Q,148.00,148.00,143.20,144.05,143.65,143.50,231,11069,1607068.00,
539332,NAVKARCORP  ,A ,Q,173.00,178.00,172.00,173.90,173.90,172.40,470,25749,4496928.00,
539333,PENPEBS     ,B ,Q,150.00,151.45,148.00,150.00,150.00,151.05,18,1240,186741.00,
539334,SHREEPUSHK  ,B ,Q,193.00,196.00,193.00,193.70,193.70,193.10,550,22321,4332274.00,
539336,GUJGAS      ,B ,Q,584.00,594.95,582.10,593.05,593.05,585.45,276,2553,1509759.00,
539346,SADBHIN     ,B ,Q,100.10,101.00,100.00,100.00,100.00,101.95,5,390,39115.00,
539347,PHL         ,B ,Q,976.00,984.00,976.00,984.00,984.00,952.95,2,26,25384.00,
539351,PRABHAT     ,B ,Q,111.00,112.00,109.60,111.60,111.60,109.95,192,11106,1234927.00,
539353,SWARAJAUTO  ,XD,Q,41.30,41.30,41.30,41.30,41.30,39.35,2,350,14455.00,
539354,POLYSPIN    ,XT,Q,87.95,88.05,80.80,88.00,88.00,83.90,31,6244,543007.00,
539359,SHIVKRUPA   ,XT,Q,67.15,67.15,67.15,67.15,67.15,67.15,18,10136,680632.00,
539378,SML         ,XT,Q,33.60,33.60,33.60,33.60,33.60,32.00,1,98,3292.00,
539383,MINFY       ,XT,Q,4.50,4.50,4.35,4.35,4.35,4.57,7,3125,14043.00,
539384,KRISHNACAP  ,XT,Q,7.99,7.99,7.26,7.99,7.99,7.64,20,2946,23092.00,
539391,ACME        ,XD,Q,16.30,16.30,16.30,16.30,16.30,17.15,5,1067,17392.00,
539392,SANGFROID   ,XD,Q,1.75,1.78,1.75,1.78,1.78,1.83,3,3500,6215.00,
539399,BELLACASA   ,M ,Q,72.90,72.90,72.90,72.90,72.90,72.90,1,5000,364500.00,
539400,MALLCOM     ,XD,Q,274.35,274.35,252.00,252.00,252.00,250.00,14,204,53733.00,
539404,SATIN       ,B ,Q,433.75,438.50,430.00,438.50,438.50,417.65,353,25503,11159889.00,
539407,GENCON      ,XD,Q,97.10,107.50,97.00,99.80,99.80,95.95,162,29105,2937575.00,
539408,KUBERJI     ,XD,Q,90.00,90.00,85.90,86.00,86.00,86.00,106,56362,4857234.00,
539409,NEERAJ      ,XT,Q,9.03,9.03,9.03,9.03,9.03,9.50,2,1000,9030.00,
539410,SIENERGY    ,XD,Q,14.45,14.74,14.20,14.50,14.50,14.18,156,157846,2280096.00,
539436,COFFEEDAY   ,B ,Q,201.90,201.90,199.25,199.95,199.65,199.45,220,9088,1818502.00,
539437,IDFCBANK    ,B ,Q,60.60,62.00,60.60,61.60,61.60,60.40,3887,1142956,69874808.00,
539446,KRISHFAB    ,XD,Q,14.95,14.95,14.95,14.95,14.95,15.25,23,1690,25265.00,
539447,BEARDSELL   ,B ,Q,340.00,340.00,339.00,339.00,339.00,340.10,3,50,16983.00,
539448,INDIGO      ,B ,Q,858.00,861.60,854.90,857.45,857.45,856.85,625,11232,9641867.00,
539450,SHK         ,B ,Q,316.00,317.00,310.00,312.45,313.00,314.60,146,6111,1910370.00,
539486,GEETANJ     ,XT,Q,5.00,5.12,5.00,5.10,5.10,4.88,18,7590,38643.00,
539516,HDFCNIFETF  ,B ,Q,886.90,887.83,881.59,881.59,881.59,885.00,3,62,54670.00,
539518,UDAYJEW     ,XD,Q,20.20,20.20,20.20,20.20,20.20,20.20,1,2,40.00,
539523,ALKEM       ,B ,Q,1770.00,1830.00,1748.35,1802.70,1802.70,1767.65,1289,6450,11533478.00,
539524,LALPATHLAB  ,B ,Q,1090.00,1110.95,1084.00,1090.15,1090.15,1082.30,1184,8018,8812861.00,
539525,NAVKETAN    ,XD,Q,6.75,6.75,6.48,6.48,6.49,6.44,7,20762,134979.00,
539526,SCTL        ,M ,Q,49.00,49.70,47.00,49.60,49.70,51.00,5,10000,489600.00,
539527,CREATIVE    ,XD,Q,51.85,51.85,51.85,51.85,51.85,49.40,1,2,103.00,
539542,LUXIND      ,B ,Q,710.80,714.00,700.00,706.20,709.75,705.80,52,7872,5564333.00,
539544,ABHIINFRA   ,XD,Q,33.90,34.20,33.40,34.20,34.20,34.20,785,198800,6778924.00,
539546,BNL         ,XD,Q,15.00,15.00,15.00,15.00,15.00,14.30,1,100,1500.00,
539551,NH          ,B ,Q,330.50,337.40,329.30,332.85,332.85,327.55,656,23247,7736854.00,
539593,SHIVA       ,XT,Q,5.50,5.50,5.34,5.34,5.34,5.62,13,4025,21653.00,
539595,NATECO      ,XD,Q,93.00,93.15,92.20,92.95,93.15,93.10,308,71837,6673681.00,
539596,DELTA       ,XD,Q,25.40,25.40,21.00,23.90,24.00,22.10,49,18019,403142.00,
539597,JSLHISAR    ,B ,Q,104.00,104.00,98.85,99.80,99.80,102.55,574,66509,6696879.00,
539599,IPPL        ,XD,Q,32.40,32.40,29.00,30.05,30.05,29.50,8,1455,43248.00,
539636,PRECAM      ,B ,Q,153.10,153.10,149.30,151.00,151.00,151.10,62,1744,262802.00,
539658,TEAMLEASE   ,B ,Q,997.70,997.70,930.05,939.40,939.40,973.50,389,2809,2677166.00,
539661,ACEMEN      ,XT,Q,16.70,16.70,16.70,16.70,16.70,15.92,26,80000,1336000.00,
539662,BFLDEV      ,XD,Q,37.00,37.15,37.00,37.15,37.15,37.15,8,1130,41890.00,
539678,QUICKHEAL   ,B ,Q,273.65,285.00,272.00,277.70,277.70,272.45,6368,291323,81526731.00,
539679,KAPILRAJ    ,XD,Q,28.60,28.60,28.60,28.60,28.60,28.90,28,1555,44473.00,
539686,KPEL        ,M ,Q,384.00,384.00,384.00,384.00,384.00,365.75,1,1000,384000.00,
539692,IFINSER     ,XT,Q,29.30,29.30,29.30,29.30,29.30,27.95,3,600,17580.00,
539693,ALORA       ,XT,Q,24.05,24.35,22.50,23.00,23.25,23.30,294,114204,2642417.00,
539697,AIRL        ,XD,Q,12.00,12.00,11.65,11.65,11.65,12.06,2,300,3565.00,
539725,GOKULAGRO   ,B ,Q,19.85,20.50,19.75,20.25,20.40,19.50,57,8424,169826.00,
539730,FREDUN      ,XT,Q,61.00,61.00,61.00,61.00,61.00,60.10,2,700,42700.00,
539742,SIMBHALS    ,T ,Q,36.50,37.10,35.25,36.80,36.80,36.20,142,24291,887960.00,
539767,MNIL        ,XT,Q,78.35,82.20,74.50,82.10,82.20,78.30,54,7450,574126.00,
539773,ADVIK       ,XT,Q,39.05,42.70,39.05,42.50,42.50,41.00,5,311,13256.00,
539785,PDMJEPAPER  ,B ,Q,22.00,22.00,20.60,21.45,21.70,20.75,83,26703,568510.00,
539787,HCG         ,B ,Q,242.00,243.25,240.25,242.10,242.10,240.25,70,814,196954.00,
539788,KDML        ,M ,Q,61.90,61.90,61.90,61.90,61.90,60.80,1,2400,148560.00,
539798,UMIYA       ,M ,Q,130.50,131.00,129.50,129.50,129.50,129.50,3,7500,977500.00,
539799,BHARATWIRE  ,T ,Q,103.75,109.00,103.75,104.15,104.15,109.20,285,113953,11866195.00,
539800,CHDCHEM     ,M ,Q,9.53,9.97,9.53,9.97,9.97,9.25,3,30000,294700.00,
539807,INFIBEAM    ,B ,Q,1260.00,1281.00,1255.00,1274.25,1274.25,1263.60,3974,111069,140902562.00,
539842,SYSCO       ,M ,Q,39.50,41.00,39.50,41.00,41.00,42.50,3,15000,605000.00,
539843,NINSYS      ,M ,Q,22.00,24.50,22.00,24.40,24.40,21.00,11,160000,3763000.00,
539844,EQUITAS     ,B ,Q,176.10,184.50,176.10,182.80,182.80,176.20,5097,328579,59849006.00,
539853,GOLDENCAP   ,XD,Q,42.75,43.40,41.15,41.30,41.30,42.85,10,6307,267665.00,
539861,SKIL        ,B ,Q,24.75,24.75,22.90,23.05,23.05,23.30,43,9050,209550.00,
539864,GHUSHINE    ,M ,Q,10.25,10.25,10.25,10.25,10.25,10.80,1,10000,102500.00,
539871,THYROCARE   ,B ,Q,730.00,738.00,725.15,733.40,731.00,723.60,384,2940,2156674.00,
539873,BRONZE      ,XD,Q,13.90,13.90,13.90,13.90,13.90,14.60,12,1980,27522.00,
539874,UJJIVAN     ,B ,Q,429.25,443.80,424.55,426.45,426.45,423.50,11023,460293,199808528.00,
539876,CROMPTON    ,B ,Q,190.95,192.50,188.85,191.50,191.50,193.15,1090,63559,12094581.00,
539883,PILANIINVS  ,T ,Q,1599.95,1611.95,1582.00,1602.90,1608.00,1579.00,69,1060,1698113.00,
539889,PARAGMILK   ,B ,Q,269.65,271.50,265.10,270.30,270.30,265.70,988,36958,9977422.00,
539917,NAGARFERT   ,T ,Q,13.00,13.21,12.80,13.21,13.21,12.59,312,368027,4858618.00,
539927,LIKHAMI     ,XT,Q,30.75,30.75,30.75,30.75,30.75,29.30,1,1,30.00,
539939,YASHCHEM    ,M ,Q,27.20,27.95,27.20,27.95,27.95,26.75,3,18000,497100.00,
539940,MAXVIL      ,B ,Q,69.00,69.65,68.40,68.75,68.75,68.45,602,75385,5193616.00,
539944,RXXX1SR2G   ,F ,Q,9.50,10.00,9.50,10.00,10.00,10.00,9,21900,212450.00,
539956,TAALENT     ,XD,Q,175.00,181.75,175.00,175.90,176.00,175.00,21,628,110747.00,
539957,MGL         ,B ,Q,877.00,887.25,870.00,873.45,873.45,874.00,2130,16129,14168039.00,
539962,QFSL        ,XD,Q,3.38,3.40,3.27,3.39,3.39,3.24,361,1672248,5641436.00,
539963,ZEAL        ,M ,Q,290.50,290.70,290.50,290.60,290.70,292.05,3,3000,871800.00,
539978,QUESS       ,B ,Q,679.95,687.00,667.30,672.55,672.55,675.05,791,7743,5221884.00,
539979,DIGJAMLTD   ,B ,Q,12.65,13.44,12.60,13.20,13.20,12.62,562,197254,2561032.00,
539981,MAXINDIA    ,B ,Q,142.10,149.70,142.10,147.40,147.40,141.00,338,13971,2028712.00,
539982,ASYL        ,M ,Q,25.70,25.70,25.70,25.70,25.70,23.85,2,20000,514000.00,
539984,HUIL        ,XD,Q,780.10,836.95,780.00,819.55,820.00,824.70,10,251,205712.00,
539985,TITAANIUM   ,M ,Q,18.50,18.50,18.00,18.00,18.00,17.60,2,16000,292000.00,
539992,LLOYDSTEEL  ,B ,Q,1.68,1.79,1.68,1.73,1.75,1.73,31,18386,31917.00,
540005,LTI         ,B ,Q,682.45,695.85,676.90,685.95,685.95,679.70,1915,15972,10976198.00,
540006,BULL        ,XD,Q,35.95,36.35,35.70,35.80,35.70,35.60,27,5406,195148.00,
540023,MIENT       ,XD,Q,67.00,72.00,66.50,72.00,72.00,70.00,75,29368,2016420.00,
540025,ADVENZYMES  ,B ,Q,1827.40,1860.00,1821.00,1848.90,1848.90,1819.65,2183,14446,26630593.00,
540026,LAHL        ,XT,Q,15.70,15.70,15.70,15.70,15.70,14.96,3,170,2669.00,
540047,DBL         ,B ,Q,249.25,252.00,246.30,247.50,248.00,248.75,1047,19559,4873196.00,
540048,SPAL        ,B ,Q,375.60,379.90,372.10,376.35,378.90,379.20,246,103456,39000193.00,
540061,BIGBLOC     ,B ,Q,61.35,61.60,61.05,61.20,61.10,61.05,129,28207,1729296.00,
540063,ECS         ,XT,Q,18.70,18.80,18.70,18.80,18.80,17.95,20,20402,383300.00,
540064,FRETAIL     ,B ,Q,173.35,184.80,170.00,180.85,180.85,173.95,618,35236,6236002.00,
540065,RBLBANK     ,B ,Q,396.90,399.80,389.00,390.50,390.50,394.80,4274,177178,69799377.00,
540071,CAMSONSEEDS ,T ,Q,18.50,18.55,17.20,17.75,18.00,17.75,70,27062,474147.00,
540073,BLS         ,B ,Q,1851.00,1860.00,1832.00,1844.95,1835.00,1846.75,317,9835,18187141.00,
540078,MITSU       ,M ,Q,133.40,133.40,133.40,133.40,133.40,135.40,1,1200,160080.00,
540079,SPRAYKING   ,M ,Q,22.00,22.00,22.00,22.00,22.00,22.80,1,6000,132000.00,
540080,NARAYANI    ,M ,Q,29.00,29.00,29.00,29.00,29.00,29.80,1,4000,116000.00,
540081,GOVNOW      ,B ,Q,52.05,52.15,50.05,50.05,50.05,50.25,34,5536,284803.00,
540083,TVVISION    ,B ,Q,298.00,298.00,294.05,296.05,296.05,294.00,165,36488,10803099.00,
540084,SPICY       ,M ,Q,7.60,7.60,7.60,7.60,7.60,8.50,1,10000,76000.00,
540108,RCSL        ,XT,Q,33.45,33.45,31.00,31.40,31.40,32.00,5,206,6440.00,
540115,LTTS        ,B ,Q,833.65,833.65,815.05,821.40,822.95,828.85,478,2029,1671466.00,
540124,GNA         ,B ,Q,194.70,200.00,192.75,197.30,197.30,195.05,264,4577,903793.00,
540125,RADHIKAJWE  ,M ,Q,26.10,26.90,26.10,26.90,26.90,27.25,2,3200,84800.00,
540132,SIIL        ,XD,Q,16.70,16.70,13.35,15.90,15.90,16.03,7,3210,48879.00,
540133,ICICIPRULI  ,B ,Q,358.90,361.70,356.05,359.40,359.40,357.90,8668,188853,67820998.00,
540134,IISL        ,XT,Q,28.00,28.45,28.00,28.45,28.45,28.05,5,365,10249.00,
540136,HPL         ,B ,Q,117.50,117.50,113.65,114.35,114.35,115.80,275,18879,2169190.00,
540143,SAGARSOFT   ,XD,Q,33.00,33.30,32.75,32.75,32.75,31.75,18,10303,342954.00,
540144,DRA         ,M ,Q,52.25,52.25,52.20,52.20,52.20,53.00,2,20000,1044500.00,
540145,VALIANTORG  ,M ,Q,417.00,434.30,417.00,426.50,432.80,417.00,11,6600,2809770.00,
540146,ACML        ,M ,Q,22.50,22.50,22.50,22.50,22.50,21.10,1,8000,180000.00,
540148,BINDALEXPO  ,M ,Q,19.75,19.75,19.75,19.75,19.75,19.45,1,8000,158000.00,
540150,MHEL        ,M ,Q,17.20,17.50,17.00,17.50,17.50,16.70,3,18000,310200.00,
540151,DIKSAT      ,M ,Q,51.00,51.00,51.00,51.00,51.00,50.00,1,3000,153000.00,
540153,ENDURANCE   ,B ,Q,639.95,643.45,631.25,632.35,632.35,640.40,1978,21917,13922996.00,
540154,IDFSENSEXE  ,B ,Q,280.80,280.80,280.80,280.80,280.80,279.40,1,160,44928.00,
540173,PNBHOUSING  ,B ,Q,928.00,942.95,924.50,936.15,936.15,924.65,3736,42565,39735977.00,
540174,SOUTHERNIN  ,XT,Q,21.55,21.55,21.55,21.55,21.55,20.55,1,50,1077.00,
540175,REGENCY     ,XT,Q,14.35,15.80,14.35,14.35,14.35,15.05,12,1920,27581.00,
540180,VBL         ,B ,Q,396.30,401.00,390.10,393.80,390.15,396.95,590,6011,2389778.00,
540189,UPROTECH    ,XD,Q,10.70,10.75,10.70,10.75,10.75,10.25,9,1186,12721.00,
540192,LKPSEC      ,B ,Q,9.10,9.14,8.55,8.82,8.90,8.77,61,30929,270552.00,
540198,OSIAJEE     ,XD,Q,14.35,16.90,14.20,14.35,14.35,15.75,5,102,1466.00,
540203,SFL         ,B ,Q,962.00,996.00,962.00,987.50,987.50,980.85,875,3658,3607359.00,
540205,AVL         ,M ,Q,17.50,17.50,17.50,17.50,17.50,17.50,1,8000,140000.00,
540210,TMRVL       ,B ,Q,189.90,189.90,182.00,185.10,185.10,186.90,501,17716,3284944.00,
540212,TCIEXP      ,B ,Q,297.65,304.75,297.60,302.05,301.55,299.70,202,6358,1912543.00,
540222,LAURUSLABS  ,B ,Q,473.50,507.30,468.00,502.45,502.45,475.00,9521,150064,74498509.00,
540252,VOL         ,MT,Q,46.70,46.70,46.40,46.40,46.40,48.70,2,6000,279300.00,
540267,FLORACORP   ,XT,Q,15.00,15.00,15.00,15.00,15.00,15.00,10,6700,100500.00,
540269,SKL         ,MT,Q,13.23,13.23,13.23,13.23,13.23,12.60,2,20000,264600.00,
555555,SENSEXIWIN  ,B ,Q,290.00,291.70,290.00,291.70,291.70,291.40,2,2,581.00,
570001,TATAMTRTDVR ,B ,Q,339.40,339.40,332.10,333.80,333.80,339.40,585,17791,5970097.00,
570002,FELDVR      ,B ,Q,22.05,22.90,22.05,22.40,22.55,21.95,37,8044,180442.00,
570003,GUJNREBNDVR ,B ,Q,2.69,2.70,2.50,2.68,2.61,2.68,27,12230,32440.00,
570004,JISLBNDVR   ,B ,Q,62.65,63.00,62.05,62.30,62.30,62.60,102,20949,1309202.00,
580001,STAN CHART  ,B ,I,58.00,59.30,57.70,59.20,59.20,57.90,52,5539,323259.00,
590003,KARUR VY(PS ,B ,Q,88.50,89.50,87.10,88.05,88.40,86.95,1581,90452,7961963.00,
590005,TIDE WATE(PS,B ,Q,5910.00,6555.00,5887.05,6308.80,6308.80,5914.85,1757,4041,25596287.00,
590006,AMRUTANJAN  ,B ,Q,616.75,616.75,605.05,606.40,606.25,612.35,51,392,238905.00,
590013,XPRO INDI(PS,B ,Q,48.70,49.50,48.65,49.15,49.50,50.50,4,369,18126.00,
590018,HISARMET(PS ,B ,Q,39.90,39.90,36.60,36.95,36.60,38.50,46,8580,325074.00,
590021,BHARAT RA(PS,B ,Q,2218.65,2331.00,2218.65,2290.50,2267.00,2286.25,73,560,1282614.00,
590022,EASTER SI(PS,B ,Q,2.68,2.68,2.51,2.64,2.68,2.61,12,18899,50104.00,
590024,FERT CHE(PS ,B ,Q,30.85,34.00,30.85,33.95,33.95,30.95,1197,435438,14319581.00,
590025,GINNI FIL(PS,B ,Q,26.40,26.55,24.85,26.25,26.25,25.95,740,99194,2563705.00,
590028,NICCO COR(PS,T ,Q,0.60,0.60,0.56,0.60,0.60,0.58,4,400,236.00,
590030,SOUTH PET(PS,B ,Q,22.80,23.30,22.40,23.00,23.00,22.95,279,128910,2954274.00,
590031,DE NORA     ,B ,Q,254.75,257.00,248.00,253.55,253.55,252.00,105,3411,858766.00,
590038,VISU INTL   ,B ,Q,0.78,0.79,0.78,0.79,0.79,0.79,2,110,85.00,
590041,KAVERI TELE ,B ,Q,12.10,12.50,12.10,12.45,12.45,12.85,5,375,4580.00,
590043,HARITA SEAT ,B ,Q,758.00,768.00,745.00,750.75,754.20,758.30,95,963,726394.00,
590046,SMRUTHI ORG ,XD,Q,124.50,124.50,118.00,118.45,122.75,114.00,14,730,88513.00,
590051,SAKSOFT LTD ,B ,Q,286.35,288.00,280.50,282.60,280.50,283.65,121,2518,714646.00,
590056,SALONA COTSP,B ,Q,45.20,45.20,45.20,45.20,45.20,45.00,1,1,45.00,
590057,NORTHGATE TE,B ,Q,1.56,1.59,1.53,1.53,1.53,1.58,13,11361,17522.00,
590061,BRUSHMAN IND,XT,Q,1.91,1.91,1.91,1.91,1.91,1.91,4,1187,2267.00,
590062,ANDHRA SUGAR,B ,Q,245.00,251.35,244.25,247.60,247.70,241.50,754,23901,5924616.00,
590065,INDIA MOTOR ,B ,Q,794.00,800.00,790.00,795.15,791.00,781.10,34,128,101785.00,
590066,KCP LTD     ,B ,Q,87.95,89.70,86.95,88.40,88.40,87.30,1002,112991,10002058.00,
590070,RADAAN MEDIA,B ,Q,1.50,1.60,1.48,1.48,1.48,1.55,14,10300,15418.00,
590071,SUNDARAM FIN,B ,Q,1365.00,1399.00,1361.95,1369.05,1368.10,1353.80,268,4285,5856951.00,
590072,SUNDARAM BRK,B ,Q,425.00,427.40,405.50,410.00,410.00,419.70,201,3297,1362146.00,
590073,WHEELS INDIA,B ,Q,1241.60,1241.60,1241.60,1241.60,1241.60,1235.90,2,10,12416.00,
590075,LAMBODHARA T,B ,Q,76.40,79.50,76.00,77.35,77.35,76.00,144,7500,583360.00,
590078,MAITHAN ALL ,B ,Q,385.50,385.50,376.95,377.80,377.00,379.60,250,4674,1775634.00,
590080,EASTERN GAS ,XD,Q,38.40,40.20,38.40,38.70,38.55,39.70,17,1723,68245.00,
590083,MAVENS BIO  ,XT,Q,0.52,0.52,0.52,0.52,0.52,0.51,6,49000,25480.00,
590084,KANCO ENTER ,XD,Q,0.99,0.99,0.99,0.99,0.99,0.95,1,530,524.00,
590086,ORISSA MINE ,B ,Q,2300.00,2319.90,2278.00,2286.55,2281.00,2271.45,234,897,2055963.00,
590088,ADINATH BIO ,XT,Q,0.24,0.25,0.24,0.24,0.24,0.24,37,520099,124940.00,
590090,SWAGRO      ,XD,Q,4.25,4.25,4.03,4.03,4.03,4.47,13,26164,109310.00,
590091,TRINETHRA IN,XT,Q,0.25,0.25,0.25,0.25,0.25,0.26,11,71125,17781.00,
590094,FARMAX IND  ,B ,Q,0.12,0.13,0.12,0.12,0.12,0.13,48,1102161,132482.00,
590095,GOLDBEES    ,E ,Q,2649.08,2655.00,2640.05,2643.60,2641.13,2652.65,175,1604,4247606.00,
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.00,665,155248,155247621.00,
590097,KOTAKGOLDETF,E ,Q,255.00,260.55,254.65,254.65,254.65,256.79,66,394,100910.00,
590098,SBI GOLD ETS,E ,Q,2666.00,2669.95,2640.60,2654.67,2649.00,2665.00,39,111,294492.00,
590099,QUANTUM GOLD,E ,Q,1318.95,1321.75,1318.95,1320.00,1320.00,1325.00,8,18,23760.00,
590101,UTI GOLD ETF,E ,Q,2625.01,2625.01,2620.01,2620.02,2620.02,2629.50,5,13,34093.00,
590103,NIFTY BEES  ,B ,Q,889.41,891.00,887.87,891.00,891.00,888.42,32,716,636906.00,
590104,JUNIOR BEES ,B ,Q,241.00,242.00,240.05,240.05,240.05,240.95,15,219,52792.00,
590106,BANK BEES   ,B ,Q,2031.00,2044.00,2031.00,2040.00,2040.00,2035.00,5,6,12239.00,
590107,KOTAK PSU BK,B ,Q,346.40,352.00,342.10,350.95,351.00,342.70,63,746,259592.00,
590108,PSUBNK BEES ,B ,Q,375.00,388.00,375.00,378.65,388.00,370.00,11,18,6816.00,
590111,VAISHNAVI   ,XT,Q,0.79,0.79,0.79,0.79,0.79,0.83,4,310,244.00,
590113,HNGSNG BEES ,E ,Q,2386.00,2386.00,2191.00,2191.00,2191.00,2180.00,7,1965,4515136.00,
590115,M50 ETF     ,B ,Q,83.00,83.00,81.00,81.00,81.00,80.15,5,290,23630.00,
590120,PROVEST SER ,XD,Q,9.17,9.17,9.17,9.17,9.17,8.74,4,1174,10765.00,
590126,GRADIENTE   ,XT,Q,1.15,1.15,1.05,1.05,1.05,1.10,4,3000,3250.00,
590130,KANCO TEA   ,XD,Q,190.15,191.20,186.50,187.20,187.20,191.05,8,190,36091.00,
590133,GENERA AGRI ,XD,Q,5.08,5.08,5.08,5.08,5.08,5.08,5,1440,7315.00,
590134,MADRASFERT  ,B ,Q,16.00,17.05,16.00,16.70,16.70,16.00,191,37550,625983.00,
600180,HDFC BANK LT,A ,Q,1482.00,1528.00,1482.00,1516.90,1510.00,1486.75,566,1191393,1793155666.00,
632659,IDFC        ,A ,Q,55.00,56.70,54.80,55.00,54.95,54.55,89,622121,34215200.00,
639844,EQUITAS     ,B ,Q,183.80,183.80,183.80,183.80,183.80,179.00,1,80000,14704000.00,
700087,MUKUND CRPS ,F ,P,5.51,7.15,5.51,6.00,6.00,6.01,4,37,247.00,
700102,SRRAYL ALKPS,F ,P,7.38,8.24,7.38,8.17,7.52,8.83,3,161,1196.00,
710053,RISHIOCPS   ,F ,P,40.05,40.05,40.05,40.05,40.05,40.00,4,780,31239.00,
710054,RSWMOCRPS   ,F ,P,8.53,8.53,8.53,8.53,8.53,9.15,1,70,597.00,
